"country_name","country_code","indicator_name","year","gdp_growth"
"Kenya","KEN","GDP growth (annual %)",1964,4.964467288
"Korea, Rep.","KOR","GDP growth (annual %)",1964,9.45943904
"Latin America & Caribbean (excluding high income)","LAC","GDP growth (annual %)",1964,7.696355704
"Latin America & Caribbean","LCN","GDP growth (annual %)",1964,7.402861025
"Sri Lanka","LKA","GDP growth (annual %)",1964,3.906433837
"Lower middle income","LMC","GDP growth (annual %)",1964,6.16535276
"Low & middle income","LMY","GDP growth (annual %)",1964,7.606838818
"Lesotho","LSO","GDP growth (annual %)",1964,8.251118125
"Late-demographic dividend","LTE","GDP growth (annual %)",1964,6.603485221
"Luxembourg","LUX","GDP growth (annual %)",1964,7.865828819
"Madagascar","MDG","GDP growth (annual %)",1964,3.962518848
"Mexico","MEX","GDP growth (annual %)",1964,11.90548077
"Middle income","MIC","GDP growth (annual %)",1964,7.787454956
"Myanmar","MMR","GDP growth (annual %)",1964,-5.89401884
"Mauritania","MRT","GDP growth (annual %)",1964,27.69088635
"Malawi","MWI","GDP growth (annual %)",1964,2.661103268
"Malaysia","MYS","GDP growth (annual %)",1964,5.358962909
"North America","NAC","GDP growth (annual %)",1964,5.875453502
"Niger","NER","GDP growth (annual %)",1964,0.13103989
"Nigeria","NGA","GDP growth (annual %)",1964,4.950488659
"Nicaragua","NIC","GDP growth (annual %)",1964,11.69847903
"Netherlands","NLD","GDP growth (annual %)",1964,8.274903931
"Norway","NOR","GDP growth (annual %)",1964,5.009650987
"Nepal","NPL","GDP growth (annual %)",1964,7.532448553
"OECD members","OED","GDP growth (annual %)",1964,6.630023031
"Pakistan","PAK","GDP growth (annual %)",1964,7.569757449
"Panama","PAN","GDP growth (annual %)",1964,4.432130369
"Peru","PER","GDP growth (annual %)",1964,6.54786765
"Philippines","PHL","GDP growth (annual %)",1964,3.446982145
"Papua New Guinea","PNG","GDP growth (annual %)",1964,8.570281528
"Puerto Rico","PRI","GDP growth (annual %)",1964,7.060923719
"Portugal","PRT","GDP growth (annual %)",1964,6.310747383
"Paraguay","PRY","GDP growth (annual %)",1964,4.212477358
"Post-demographic dividend","PST","GDP growth (annual %)",1964,6.543798104
"Rwanda","RWA","GDP growth (annual %)",1964,-12.46499268
"South Asia","SAS","GDP growth (annual %)",1964,7.683893624
"Sudan","SDN","GDP growth (annual %)",1964,-1.120449118
"Senegal","SEN","GDP growth (annual %)",1964,3.883927104
"Singapore","SGP","GDP growth (annual %)",1964,-3.102786974
"Sierra Leone","SLE","GDP growth (annual %)",1964,6.685238791
"Somalia","SOM","GDP growth (annual %)",1964,-6.11062333
"Sub-Saharan Africa (excluding high income)","SSA","GDP growth (annual %)",1964,5.351940667
"Sub-Saharan Africa","SSF","GDP growth (annual %)",1964,5.352243692
"Suriname","SUR","GDP growth (annual %)",1964,6.5
"Sweden","SWE","GDP growth (annual %)",1964,6.8211645
"Seychelles","SYC","GDP growth (annual %)",1964,5.919246456
"Syrian Arab Republic","SYR","GDP growth (annual %)",1964,9.271363802
"Chad","TCD","GDP growth (annual %)",1964,-2.510939603
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP growth (annual %)",1964,9.878778042
"Togo","TGO","GDP growth (annual %)",1964,14.28601126
"Thailand","THA","GDP growth (annual %)",1964,6.830996144
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP growth (annual %)",1964,7.400340425
"South Asia (IDA & IBRD)","TSA","GDP growth (annual %)",1964,7.683893624
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP growth (annual %)",1964,5.352243692
"Trinidad and Tobago","TTO","GDP growth (annual %)",1964,7.630499772
"Turkey","TUR","GDP growth (annual %)",1964,5.459056798
"Upper middle income","UMC","GDP growth (annual %)",1964,8.378534376
"Uruguay","URY","GDP growth (annual %)",1964,2.44052078
"United States","USA","GDP growth (annual %)",1964,5.8
"St. Vincent and the Grenadines","VCT","GDP growth (annual %)",1964,3.669725565
"Venezuela, RB","VEN","GDP growth (annual %)",1964,11.12934529
"World","WLD","GDP growth (annual %)",1964,6.714764055
"South Africa","ZAF","GDP growth (annual %)",1964,7.939781669
"Zambia","ZMB","GDP growth (annual %)",1964,12.21404802
"Zimbabwe","ZWE","GDP growth (annual %)",1964,-1.106171859
"Argentina","ARG","GDP growth (annual %)",1965,10.56943334
"Australia","AUS","GDP growth (annual %)",1965,5.983562611
"Austria","AUT","GDP growth (annual %)",1965,3.480174918
"Burundi","BDI","GDP growth (annual %)",1965,3.967225609
"Belgium","BEL","GDP growth (annual %)",1965,3.56065984
"Benin","BEN","GDP growth (annual %)",1965,5.293862834
"Burkina Faso","BFA","GDP growth (annual %)",1965,3.764545381
"Bangladesh","BGD","GDP growth (annual %)",1965,1.606258229
"Bahamas, The","BHS","GDP growth (annual %)",1965,10.42559649
"Belize","BLZ","GDP growth (annual %)",1965,4.930540961
"Bermuda","BMU","GDP growth (annual %)",1965,4.76
"Bolivia","BOL","GDP growth (annual %)",1965,4.913441955
"Brazil","BRA","GDP growth (annual %)",1965,3.053487894
"Botswana","BWA","GDP growth (annual %)",1965,5.813955063
"Central African Republic","CAF","GDP growth (annual %)",1965,0.947578712
"Canada","CAN","GDP growth (annual %)",1965,6.316714176
"Chile","CHL","GDP growth (annual %)",1965,0.950272505
"China","CHN","GDP growth (annual %)",1965,16.95
"Cote d'Ivoire","CIV","GDP growth (annual %)",1965,-3.109654273
"Cameroon","CMR","GDP growth (annual %)",1965,2.026053715
"Congo, Dem. Rep.","COD","GDP growth (annual %)",1965,0.997348794
"Congo, Rep.","COG","GDP growth (annual %)",1965,3.676467736
"Colombia","COL","GDP growth (annual %)",1965,3.600011392
"Costa Rica","CRI","GDP growth (annual %)",1965,8.190527594
"Denmark","DNK","GDP growth (annual %)",1965,4.555254814
"Dominican Republic","DOM","GDP growth (annual %)",1965,-12.48183392
"Algeria","DZA","GDP growth (annual %)",1965,6.20689821
"East Asia & Pacific (excluding high income)","EAP","GDP growth (annual %)",1965,9.883706196
"Early-demographic dividend","EAR","GDP growth (annual %)",1965,5.38574295
"East Asia & Pacific","EAS","GDP growth (annual %)",1965,6.604125043
"Ecuador","ECU","GDP growth (annual %)",1965,3.275082488
"Egypt, Arab Rep.","EGY","GDP growth (annual %)",1965,4.914042294
"Euro area","EMU","GDP growth (annual %)",1965,5.027108159
"Spain","ESP","GDP growth (annual %)",1965,6.253134899
"European Union","EUU","GDP growth (annual %)",1965,4.274952482
"Finland","FIN","GDP growth (annual %)",1965,5.302857802
"Fiji","FJI","GDP growth (annual %)",1965,-2.70026696
"France","FRA","GDP growth (annual %)",1965,4.861507696
"Gabon","GAB","GDP growth (annual %)",1965,8.33333566
"United Kingdom","GBR","GDP growth (annual %)",1965,2.142176544
"Ghana","GHA","GDP growth (annual %)",1965,1.36899887
"Greece","GRC","GDP growth (annual %)",1965,10.76801051
"Guatemala","GTM","GDP growth (annual %)",1965,4.361769315
"Guyana","GUY","GDP growth (annual %)",1965,10.54101876
"High income","HIC","GDP growth (annual %)",1965,5.508661548
"Hong Kong SAR, China","HKG","GDP growth (annual %)",1965,14.64259315
"Honduras","HND","GDP growth (annual %)",1965,9.037156489
"Heavily indebted poor countries (HIPC)","HPC","GDP growth (annual %)",1965,4.029314321
"Haiti","HTI","GDP growth (annual %)",1965,2.161797861
"IBRD only","IBD","GDP growth (annual %)",1965,5.557294219
"IDA & IBRD total","IBT","GDP growth (annual %)",1965,5.450879907
"IDA total","IDA","GDP growth (annual %)",1965,4.626225624
"IDA blend","IDB","GDP growth (annual %)",1965,5.552671214
"Indonesia","IDN","GDP growth (annual %)",1965,1.081589466
"IDA only","IDX","GDP growth (annual %)",1965,3.689645032
"India","IND","GDP growth (annual %)",1965,-2.63577011
"Iran, Islamic Rep.","IRN","GDP growth (annual %)",1965,17.2176732
"Iceland","ISL","GDP growth (annual %)",1965,7.371729299
"Israel","ISR","GDP growth (annual %)",1965,9.093965599
"Italy","ITA","GDP growth (annual %)",1965,3.26802372
"Japan","JPN","GDP growth (annual %)",1965,5.819707873
"Kenya","KEN","GDP growth (annual %)",1965,2.009094171
"Korea, Rep.","KOR","GDP growth (annual %)",1965,7.183639888
"Latin America & Caribbean (excluding high income)","LAC","GDP growth (annual %)",1965,5.343987231
"Latin America & Caribbean","LCN","GDP growth (annual %)",1965,5.201285496
"Sri Lanka","LKA","GDP growth (annual %)",1965,2.536953535
"Lower middle income","LMC","GDP growth (annual %)",1965,1.696540597
"Low & middle income","LMY","GDP growth (annual %)",1965,5.573404269
"Lesotho","LSO","GDP growth (annual %)",1965,2.154105569
"Late-demographic dividend","LTE","GDP growth (annual %)",1965,6.211223298
"Luxembourg","LUX","GDP growth (annual %)",1965,-0.734933604
"Madagascar","MDG","GDP growth (annual %)",1965,-0.452253864
"Mexico","MEX","GDP growth (annual %)",1965,7.099999996
"Middle income","MIC","GDP growth (annual %)",1965,5.648486341
"Myanmar","MMR","GDP growth (annual %)",1965,10.69264951
"Mauritania","MRT","GDP growth (annual %)",1965,16.1383305
"Malawi","MWI","GDP growth (annual %)",1965,13.61649342
"Malaysia","MYS","GDP growth (annual %)",1965,7.684863475
"North America","NAC","GDP growth (annual %)",1965,6.392076758
"Niger","NER","GDP growth (annual %)",1965,6.919761819
"Nigeria","NGA","GDP growth (annual %)",1965,4.884976838
"Nicaragua","NIC","GDP growth (annual %)",1965,9.525155827
"Netherlands","NLD","GDP growth (annual %)",1965,8.643094936
"Norway","NOR","GDP growth (annual %)",1965,5.285608801
"Nepal","NPL","GDP growth (annual %)",1965,-1.203189017
"OECD members","OED","GDP growth (annual %)",1965,5.484809171
"Pakistan","PAK","GDP growth (annual %)",1965,10.41936582
"Panama","PAN","GDP growth (annual %)",1965,9.16003626
"Peru","PER","GDP growth (annual %)",1965,5.621733449
"Philippines","PHL","GDP growth (annual %)",1965,5.265810464
"Papua New Guinea","PNG","GDP growth (annual %)",1965,10.26851981
"Puerto Rico","PRI","GDP growth (annual %)",1965,9.204842468
"Portugal","PRT","GDP growth (annual %)",1965,7.46898853
"Paraguay","PRY","GDP growth (annual %)",1965,6.167974759
"Post-demographic dividend","PST","GDP growth (annual %)",1965,5.504291428
"Rwanda","RWA","GDP growth (annual %)",1965,7.009529255
"South Asia","SAS","GDP growth (annual %)",1965,-1.060001751
"Sudan","SDN","GDP growth (annual %)",1965,6.777074073
"Senegal","SEN","GDP growth (annual %)",1965,1.33218949
"Singapore","SGP","GDP growth (annual %)",1965,7.834024243
"Sierra Leone","SLE","GDP growth (annual %)",1965,7.180155792
"Somalia","SOM","GDP growth (annual %)",1965,-5.943681493
"Sub-Saharan Africa (excluding high income)","SSA","GDP growth (annual %)",1965,4.947897604
"Sub-Saharan Africa","SSF","GDP growth (annual %)",1965,4.944670931
"Suriname","SUR","GDP growth (annual %)",1965,12
"Sweden","SWE","GDP growth (annual %)",1965,3.821507586
"Seychelles","SYC","GDP growth (annual %)",1965,-1.060571097
"Syrian Arab Republic","SYR","GDP growth (annual %)",1965,2.299373875
"Chad","TCD","GDP growth (annual %)",1965,0.606227786
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP growth (annual %)",1965,9.883706196
"Togo","TGO","GDP growth (annual %)",1965,15.45971271
"Thailand","THA","GDP growth (annual %)",1965,8.181661538
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP growth (annual %)",1965,5.106267415
"South Asia (IDA & IBRD)","TSA","GDP growth (annual %)",1965,-1.060001751
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP growth (annual %)",1965,4.944670931
"Trinidad and Tobago","TTO","GDP growth (annual %)",1965,0.693850282
"Turkey","TUR","GDP growth (annual %)",1965,2.823529543
"Upper middle income","UMC","GDP growth (annual %)",1965,7.059132638
"Uruguay","URY","GDP growth (annual %)",1965,1.045604053
"United States","USA","GDP growth (annual %)",1965,6.4
"St. Vincent and the Grenadines","VCT","GDP growth (annual %)",1965,0.884935067
"Venezuela, RB","VEN","GDP growth (annual %)",1965,4.162866665
"World","WLD","GDP growth (annual %)",1965,5.519450662
"South Africa","ZAF","GDP growth (annual %)",1965,6.122760827
"Zambia","ZMB","GDP growth (annual %)",1965,16.64745596
"Zimbabwe","ZWE","GDP growth (annual %)",1965,4.910570587
"Argentina","ARG","GDP growth (annual %)",1966,-0.659726172
"Australia","AUS","GDP growth (annual %)",1966,2.382546092
"Austria","AUT","GDP growth (annual %)",1966,5.642861411
"Burundi","BDI","GDP growth (annual %)",1966,4.612992896
"Belgium","BEL","GDP growth (annual %)",1966,3.155894982
"Benin","BEN","GDP growth (annual %)",1966,3.575862733
"Burkina Faso","BFA","GDP growth (annual %)",1966,0.537613083
"Bangladesh","BGD","GDP growth (annual %)",1966,2.566812001
"Bahamas, The","BHS","GDP growth (annual %)",1966,9.071928711
"Belize","BLZ","GDP growth (annual %)",1966,4.770845113
"Bermuda","BMU","GDP growth (annual %)",1966,14.36363636
"Bolivia","BOL","GDP growth (annual %)",1966,7.170589663
"Brazil","BRA","GDP growth (annual %)",1966,4.150360233
"Botswana","BWA","GDP growth (annual %)",1966,6.344019093
"Central African Republic","CAF","GDP growth (annual %)",1966,0.64478372
"Canada","CAN","GDP growth (annual %)",1966,6.704991764
"Chile","CHL","GDP growth (annual %)",1966,11.23624245
"China","CHN","GDP growth (annual %)",1966,10.65
"Cote d'Ivoire","CIV","GDP growth (annual %)",1966,11.57735969
"Cameroon","CMR","GDP growth (annual %)",1966,4.614955621
"Congo, Dem. Rep.","COD","GDP growth (annual %)",1966,6.775485302
"Congo, Rep.","COG","GDP growth (annual %)",1966,1.358982462
"Colombia","COL","GDP growth (annual %)",1966,5.236735857
"Costa Rica","CRI","GDP growth (annual %)",1966,6.969319032
"Denmark","DNK","GDP growth (annual %)",1966,2.740910109
"Dominican Republic","DOM","GDP growth (annual %)",1966,13.46334483
"Algeria","DZA","GDP growth (annual %)",1966,-4.804970943
"East Asia & Pacific (excluding high income)","EAP","GDP growth (annual %)",1966,7.574306901
"Early-demographic dividend","EAR","GDP growth (annual %)",1966,4.048153975
"East Asia & Pacific","EAS","GDP growth (annual %)",1966,8.990549399
"Ecuador","ECU","GDP growth (annual %)",1966,-0.339525639
"Egypt, Arab Rep.","EGY","GDP growth (annual %)",1966,5.046403712
"Euro area","EMU","GDP growth (annual %)",1966,5.289952424
"Spain","ESP","GDP growth (annual %)",1966,7.24606031
"European Union","EUU","GDP growth (annual %)",1966,4.198388851
"Finland","FIN","GDP growth (annual %)",1966,2.372823015
"Fiji","FJI","GDP growth (annual %)",1966,0
"France","FRA","GDP growth (annual %)",1966,5.251837046
"Gabon","GAB","GDP growth (annual %)",1966,4.508004567
"United Kingdom","GBR","GDP growth (annual %)",1966,1.573100414
"Georgia","GEO","GDP growth (annual %)",1966,7.535631294
"Ghana","GHA","GDP growth (annual %)",1966,-4.258290372
"Greece","GRC","GDP growth (annual %)",1966,6.494502347
"Guatemala","GTM","GDP growth (annual %)",1966,5.512103989
"Guyana","GUY","GDP growth (annual %)",1966,5.233273894
"High income","HIC","GDP growth (annual %)",1966,6.049699765
"Hong Kong SAR, China","HKG","GDP growth (annual %)",1966,1.794605438
"Honduras","HND","GDP growth (annual %)",1966,5.373842271
"Heavily indebted poor countries (HIPC)","HPC","GDP growth (annual %)",1966,2.492128195
"Haiti","HTI","GDP growth (annual %)",1966,-0.5757868
"IBRD only","IBD","GDP growth (annual %)",1966,4.981671688
"IDA & IBRD total","IBT","GDP growth (annual %)",1966,4.496351845
"IDA total","IDA","GDP growth (annual %)",1966,0.66017627
"IDA blend","IDB","GDP growth (annual %)",1966,-0.717591374
"Indonesia","IDN","GDP growth (annual %)",1966,2.791346825
"IDA only","IDX","GDP growth (annual %)",1966,2.078041844
"India","IND","GDP growth (annual %)",1966,-0.05532877
"Iran, Islamic Rep.","IRN","GDP growth (annual %)",1966,11.23994792
"Iceland","ISL","GDP growth (annual %)",1966,8.735933476
"Israel","ISR","GDP growth (annual %)",1966,-0.079644772
"Italy","ITA","GDP growth (annual %)",1966,5.984794225
"Japan","JPN","GDP growth (annual %)",1966,10.63856156
"Kenya","KEN","GDP growth (annual %)",1966,14.7285664
"Korea, Rep.","KOR","GDP growth (annual %)",1966,11.98350407
"Latin America & Caribbean (excluding high income)","LAC","GDP growth (annual %)",1966,3.753762522
"Latin America & Caribbean","LCN","GDP growth (annual %)",1966,4.108386376
"Sri Lanka","LKA","GDP growth (annual %)",1966,5.023789439
"Lower middle income","LMC","GDP growth (annual %)",1966,1.015940327
"Low & middle income","LMY","GDP growth (annual %)",1966,4.383238343
"Lesotho","LSO","GDP growth (annual %)",1966,-0.40552139
"Late-demographic dividend","LTE","GDP growth (annual %)",1966,6.521360628
"Luxembourg","LUX","GDP growth (annual %)",1966,1.105904112
"Madagascar","MDG","GDP growth (annual %)",1966,2.064552407
"Mexico","MEX","GDP growth (annual %)",1966,6.096139304
"Middle income","MIC","GDP growth (annual %)",1966,4.384389405
"Myanmar","MMR","GDP growth (annual %)",1966,-4.851778704
"Middle East & North Africa (excluding high income)","MNA","GDP growth (annual %)",1966,7.367709026
"Mauritania","MRT","GDP growth (annual %)",1966,0.230961965
"Malawi","MWI","GDP growth (annual %)",1966,13.24903632
"Malaysia","MYS","GDP growth (annual %)",1966,7.816711026
"North America","NAC","GDP growth (annual %)",1966,6.520838009
"New Caledonia","NCL","GDP growth (annual %)",1966,-3.848577701
"Niger","NER","GDP growth (annual %)",1966,-0.382497198
"Nigeria","NGA","GDP growth (annual %)",1966,-4.250514188
"Nicaragua","NIC","GDP growth (annual %)",1966,3.301136398
"Netherlands","NLD","GDP growth (annual %)",1966,2.741104335
"Norway","NOR","GDP growth (annual %)",1966,3.786513255
"Nepal","NPL","GDP growth (annual %)",1966,7.040643143
"OECD members","OED","GDP growth (annual %)",1966,6.10477269
"Oman","OMN","GDP growth (annual %)",1966,5.204463599
"Pakistan","PAK","GDP growth (annual %)",1966,5.789951801
"Panama","PAN","GDP growth (annual %)",1966,7.581401884
"Peru","PER","GDP growth (annual %)",1966,8.238920446
"Philippines","PHL","GDP growth (annual %)",1966,4.425994174
"Papua New Guinea","PNG","GDP growth (annual %)",1966,5.813757985
"Puerto Rico","PRI","GDP growth (annual %)",1966,7.499148395
"Portugal","PRT","GDP growth (annual %)",1966,4.077909434
"Paraguay","PRY","GDP growth (annual %)",1966,1.991503333
"Post-demographic dividend","PST","GDP growth (annual %)",1966,6.042494457
"French Polynesia","PYF","GDP growth (annual %)",1966,9.576578233
"Rwanda","RWA","GDP growth (annual %)",1966,7.008910823
